promptKey,temperature,timesteps,rewards,hitActions,stickActions,randomActions,DateTime
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:29:47.973312
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:29:50.927497
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:29:54.582966
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:29:58.828261
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:30:04.451040
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:30:06.937526
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:30:10.042591
zero_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:30:20.864192
zero_shot_prompt,1,3,-1.0,3,0,0,2024-04-17 10:30:29.295767
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:30:37.765233
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:30:44.738371
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:30:49.707540
zero_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:31:00.521429
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:31:04.033279
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:31:09.567947
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:31:14.518765
zero_shot_prompt,1,4,-1.0,4,0,0,2024-04-17 10:31:33.838534
zero_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:31:41.029149
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:31:45.905514
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:31:48.333241
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:31:51.985686
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:32:00.073918
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:32:05.106061
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:32:07.247009
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:32:13.221163
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:32:16.404807
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:32:21.629135
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:32:27.365519
zero_shot_prompt,1,2,0.0,1,1,0,2024-04-17 10:32:37.440769
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:32:42.450512
zero_shot_prompt,1,3,-1.0,2,1,0,2024-04-17 10:32:53.020903
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:33:03.894285
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:33:07.362235
zero_shot_prompt,1,3,-1.0,3,0,0,2024-04-17 10:33:16.125458
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:33:19.538840
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:33:21.921138
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:33:24.669457
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:33:28.791298
zero_shot_prompt,1,4,-1.0,3,1,0,2024-04-17 10:33:43.729649
zero_shot_prompt,1,2,1.0,1,1,0,2024-04-17 10:33:52.271604
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:33:58.151785
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:34:03.161031
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:34:06.128997
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:34:09.634542
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:34:18.040220
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:34:27.000982
zero_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:34:34.119245
zero_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:34:42.500183
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:34:48.532475
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:34:56.732733
zero_shot_prompt,1,3,-1.0,3,0,0,2024-04-17 10:35:07.142831
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:35:15.918029
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:35:20.958090
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:35:26.826100
zero_shot_prompt,1,1,0.0,0,1,0,2024-04-17 10:35:29.626938
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:35:34.410205
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:35:38.333377
zero_shot_prompt,1,3,0.0,2,1,0,2024-04-17 10:35:51.616271
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:36:00.906122
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:36:06.816924
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:36:16.075867
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:36:19.908753
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:36:30.339241
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:36:40.416460
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:36:46.254783
zero_shot_prompt,1,1,1.0,0,1,0,2024-04-17 10:36:51.290682
zero_shot_prompt,1,2,-1.0,1,1,0,2024-04-17 10:36:59.880813
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:37:04.876425
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:37:12.800507
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:37:17.819801
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:37:20.144405
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:37:24.624667
zero_shot_prompt,1,2,-1.0,2,0,0,2024-04-17 10:37:30.271073
zero_shot_prompt,1,1,-1.0,1,0,0,2024-04-17 10:37:34.521752
zero_shot_prompt,1,1,-1.0,0,1,0,2024-04-17 10:37:39.596132
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:37:42.670891
one_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-17 10:37:47.036422
one_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 10:37:49.618412
one_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-17 10:37:55.524035
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:37:56.140898
one_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 10:37:59.579238
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:38:01.339238
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:38:02.886070
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:38:05.758902
one_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 10:38:08.570007
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:38:11.606379
one_shot_prompt,0.1,3,-1.0,2,1,0,2024-04-17 10:38:19.778671
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:38:23.793618
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:38:26.283342
one_shot_prompt,0.1,3,1.0,2,1,0,2024-04-17 10:38:33.869081
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:38:37.616902
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:38:38.731889
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:38:42.238771
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:38:44.376568
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:38:48.621472
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:38:51.653902
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:38:57.391287
one_shot_prompt,0.1,3,-1.0,2,1,0,2024-04-17 10:39:02.052226
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:39:03.188347
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:39:06.853373
one_shot_prompt,0.1,4,1.0,3,1,0,2024-04-17 10:39:13.651253
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:39:14.766970
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:39:15.080575
one_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 10:39:16.750268
one_shot_prompt,0.1,2,0.0,1,1,0,2024-04-17 10:39:22.032183
one_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-17 10:39:26.379872
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:39:29.147611
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:39:30.289646
one_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 10:39:32.748707
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:39:36.835309
one_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-17 10:39:41.405523
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:39:47.966683
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:39:51.873948
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:39:53.055673
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:39:59.614914
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:40:00.711486
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:40:06.100382
one_shot_prompt,0.1,6,1.0,5,1,0,2024-04-17 10:40:15.525193
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:40:16.703402
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:40:19.000919
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:40:21.386843
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:40:23.960339
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:40:25.512836
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:40:30.770512
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:40:37.260703
one_shot_prompt,0.1,4,1.0,3,1,0,2024-04-17 10:40:42.696978
one_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 10:40:45.532818
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:40:47.649351
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:40:48.999693
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:40:50.513830
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:40:52.159731
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:40:55.702827
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:40:56.860222
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:40:58.902702
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:41:03.332726
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:41:08.010768
one_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 10:41:09.819985
one_shot_prompt,0.1,1,-1.0,0,1,0,2024-04-17 10:41:12.609211
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:41:15.235750
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:41:19.247221
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:41:21.467196
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:41:23.919794
one_shot_prompt,0.1,2,1.0,1,1,0,2024-04-17 10:41:27.146005
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:41:28.472554
one_shot_prompt,0.1,4,-1.0,4,0,0,2024-04-17 10:41:32.599819
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:41:33.763425
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:41:35.995546
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:41:38.924289
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:41:40.163419
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:41:41.316858
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:41:46.163221
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:41:47.369540
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:41:50.877795
one_shot_prompt,0.1,3,1.0,2,1,0,2024-04-17 10:41:58.912559
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:42:01.092423
one_shot_prompt,0.1,3,1.0,2,1,0,2024-04-17 10:42:06.345813
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:42:10.760399
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:12.015811
one_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 10:42:15.005030
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:16.158433
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:17.915640
one_shot_prompt,0.1,3,-1.0,3,0,0,2024-04-17 10:42:22.491737
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:42:24.934874
one_shot_prompt,0.1,2,-1.0,1,1,0,2024-04-17 10:42:29.510517
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:30.660764
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:32.066403
one_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 10:42:36.347015
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:37.682077
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:38.903278
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:42:41.160633
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:42.287706
one_shot_prompt,0.1,1,1.0,0,1,0,2024-04-17 10:42:45.156509
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:46.291507
one_shot_prompt,0.1,2,-1.0,2,0,0,2024-04-17 10:42:49.267268
one_shot_prompt,0.1,1,-1.0,1,0,0,2024-04-17 10:42:50.437150
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:42:54.952560
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:42:58.504079
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:43:02.376426
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:43:04.677175
one_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 10:43:07.139086
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:43:13.415558
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:43:17.685769
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:43:18.828888
one_shot_prompt,0.4,3,1.0,2,1,0,2024-04-17 10:43:27.153252
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:43:29.091513
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:43:34.425164
one_shot_prompt,0.4,2,0.0,1,1,0,2024-04-17 10:43:38.129728
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:43:39.740388
one_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 10:43:43.857613
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:43:45.663633
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:43:47.185640
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:43:48.680243
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:43:48.987894
one_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 10:43:51.676182
one_shot_prompt,0.4,5,-1.0,5,0,0,2024-04-17 10:44:00.081955
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:44:01.802551
one_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 10:44:04.266897
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:44:07.173245
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:44:09.960111
one_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 10:44:13.154718
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:44:17.755254
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:44:19.145788
one_shot_prompt,0.4,5,-1.0,5,0,0,2024-04-17 10:44:24.484095
one_shot_prompt,0.4,2,-1.0,1,1,0,2024-04-17 10:44:29.277838
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:44:30.399332
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:44:35.862176
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:44:37.320239
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:44:38.757613
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:44:41.414655
one_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 10:44:43.615853
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:44:47.032737
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:44:51.771959
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:44:55.875998
one_shot_prompt,0.4,3,1.0,2,1,0,2024-04-17 10:45:00.148536
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:45:03.101194
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:45:04.273630
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:45:08.932227
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:45:10.493281
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:45:13.376714
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:45:15.966520
one_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-17 10:45:19.729492
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:45:21.940012
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:45:26.448861
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:45:26.755744
one_shot_prompt,0.4,2,0.0,1,1,0,2024-04-17 10:45:31.790750
one_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 10:45:33.387676
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:45:37.432879
one_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 10:45:39.443775
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:45:44.936654
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:45:46.090473
one_shot_prompt,0.4,5,1.0,4,1,0,2024-04-17 10:45:54.844148
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:45:55.966019
one_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 10:45:57.896763
one_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 10:46:00.616792
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:46:05.036912
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:46:09.987394
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:46:12.714161
one_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 10:46:15.182646
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:46:21.225842
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:46:22.404642
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:46:23.591309
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:46:26.274598
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:46:27.738707
one_shot_prompt,0.4,3,1.0,2,1,0,2024-04-17 10:46:33.380229
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:46:34.570179
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:46:37.841435
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:46:43.666779
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:46:45.089868
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:46:49.351253
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:46:53.723010
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:46:57.710321
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:46:58.909893
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:00.145995
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:01.537814
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:47:03.749183
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:04.800540
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:47:08.308363
one_shot_prompt,0.4,1,-1.0,0,1,0,2024-04-17 10:47:11.575730
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:13.810971
one_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 10:47:16.584594
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:17.638213
one_shot_prompt,0.4,3,-1.0,3,0,0,2024-04-17 10:47:22.102610
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:47:24.931141
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:47:27.372170
one_shot_prompt,0.4,4,-1.0,4,0,0,2024-04-17 10:47:36.635233
one_shot_prompt,0.4,1,0.0,0,1,0,2024-04-17 10:47:38.616299
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:40.652055
one_shot_prompt,0.4,2,1.0,1,1,0,2024-04-17 10:47:44.921012
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:47:49.233725
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:50.419137
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:51.617917
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:53.451622
one_shot_prompt,0.4,2,-1.0,2,0,0,2024-04-17 10:47:57.371573
one_shot_prompt,0.4,1,-1.0,1,0,0,2024-04-17 10:47:58.518549
one_shot_prompt,0.4,1,1.0,0,1,0,2024-04-17 10:48:03.900997
one_shot_prompt,0.7,2,-1.0,1,1,0,2024-04-17 10:48:07.483761
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:48:11.780352
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:13.257806
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:14.740391
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:48:17.531416
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:18.644986
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:21.158276
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:22.303706
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:48:28.049264
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:48:32.788596
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:48:35.961347
one_shot_prompt,0.7,2,-1.0,1,1,0,2024-04-17 10:48:40.495951
one_shot_prompt,0.7,2,0.0,1,1,0,2024-04-17 10:48:45.341224
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:48:45.649720
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:46.807909
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:48:48.321922
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:48:51.203075
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:52.620262
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:48:55.800531
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:48:58.542786
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:49:01.157494
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:49:02.292183
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:49:05.020538
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-17 10:49:09.407943
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:49:16.717213
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:49:21.023299
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-17 10:49:28.401191
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-17 10:49:35.417309
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-17 10:49:39.132784
one_shot_prompt,0.7,3,1.0,2,1,0,2024-04-17 10:49:44.102132
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:49:44.423736
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:49:48.611233
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:49:51.272218
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:49:52.446264
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:49:54.851145
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:49:55.966109
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:49:57.991505
one_shot_prompt,0.7,1,-1.0,0,1,0,2024-04-17 10:50:00.080249
one_shot_prompt,0.7,2,0.0,1,1,0,2024-04-17 10:50:04.042187
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:50:07.087603
one_shot_prompt,0.7,1,1.0,0,1,0,2024-04-17 10:50:08.774901
one_shot_prompt,0.7,6,-1.0,6,0,0,2024-04-17 10:50:15.008000
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:50:16.233166
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:50:18.515369
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:50:19.960532
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:50:22.885838
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:50:26.675285
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:50:31.380894
one_shot_prompt,0.7,4,1.0,3,1,0,2024-04-17 10:50:39.477720
one_shot_prompt,0.7,2,1.0,1,1,0,2024-04-17 10:50:48.245861
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:50:54.966167
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:50:57.300020
one_shot_prompt,0.7,3,-1.0,3,0,0,2024-04-17 10:51:03.269723
one_shot_prompt,0.7,2,-1.0,1,1,0,2024-04-17 10:51:07.267284
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:51:10.532148
one_shot_prompt,0.7,2,-1.0,1,1,0,2024-04-17 10:51:15.905347
one_shot_prompt,0.7,4,1.0,3,1,0,2024-04-17 10:51:24.223194
one_shot_prompt,0.7,2,-1.0,2,0,0,2024-04-17 10:51:26.950437
one_shot_prompt,0.7,4,-1.0,3,1,0,2024-04-17 10:51:34.644716
one_shot_prompt,0.7,1,-1.0,1,0,0,2024-04-17 10:51:35.788033
